2017CopperSulfate,小躍,nye,False
2017CopperSulfate,蘭斯特,nye,False
2017CopperSulfate,Liu116,nye,False
2017CopperSulfate,Walter_Grassroot,nye,False
2017CopperSulfate,淺藍雪,nye,False
2017CopperSulfate,AndyAndyAndyAlbert,nye,False
2017CopperSulfate,WilliamSkyWalk,nye,False
2017Lnnocentius,Z7504,aye,False
2017Lnnocentius,李4,aye,False
2017Lnnocentius,H2244932,aye,False
2017Lnnocentius,Bluedeck,aye,False
2017Lnnocentius,Lanwi1,aye,False
2017Lnnocentius,萌得不能再萌,aye,False
2017Lnnocentius,WAN233,aye,True
2017Lnnocentius,B_dash,aye,False
2017Lnnocentius,蘭斯特,aye,False
2017Lnnocentius,Hal_0005,aye,False
2017Lnnocentius,Jpcomic,aye,False
2017Lnnocentius,Iokseng,aye,False
2017Lnnocentius,Snghrax,aye,True
2017Lnnocentius,WilliamSkyWalk,aye,False
2017Lnnocentius,Subscriptshoe9,aye,False
2017Lnnocentius,Bxxiaolin,aye,False
2017Lnnocentius,1233,aye,False
2017Lnnocentius,瑞丽江的河水,aye,True
2017Lnnocentius,小躍,aye,False
2017Lnnocentius,Techyan,aye,True
2017Lnnocentius,Panzer_VI-II,aye,True
2017Lnnocentius,Kou_Dou,aye,False
2017Lnnocentius,Manchiu,aye,False
2017Lnnocentius,Aotfs2013,nye,False
2017Lnnocentius,Antigng,nye,False
2017Lnnocentius,Mewaqua,nye,False
2017Lnnocentius,Walter_Grassroot,nye,False
2017Lnnocentius,金牌雄鹰,nye,True
2017Lnnocentius,Gszq,nye,False
2017Lnnocentius,WQL,nye,True
2017Lnnocentius,Liu116,nye,False
2017CU-Lanwi1,Alexander_Misel,aye,True
2017CU-Lanwi1,Manchiu,aye,False
2017CU-Lanwi1,Techyan,aye,True
2017CU-Lanwi1,Datou_1996,aye,False
2017CU-Lanwi1,瑞丽江的河水,aye,True
2017CU-Lanwi1,金牌雄鹰,aye,True
2017CU-Lanwi1,丁子君,aye,True
2017CU-Lanwi1,蘭斯特,aye,False
2017CU-Lanwi1,ArthurLau1997,aye,True
2017CU-Lanwi1,SzMithrandir,aye,True
2017CU-Lanwi1,霧島聖,aye,True
2017CU-Lanwi1,鱼头炮,aye,True
2017CU-Lanwi1,Richard923888,aye,False
2017CU-Lanwi1,WQL,aye,True
2017CU-Lanwi1,Temp3600,aye,False
2017CU-Lanwi1,Z7504,aye,False
2017CU-Lanwi1,TEntEn4279,aye,False
2017CU-Lanwi1,Kou_Dou,aye,False
2017CU-Lanwi1,骑鹿的阿瑟先生,aye,False
2017CU-Lanwi1,Dqwyy,aye,True
2017CU-Lanwi1,B_dash,aye,False
2017CU-Lanwi1,Stang,aye,True
2017CU-Lanwi1,飞贼燕子,aye,True
2017CU-Lanwi1,Irc782,aye,True
2017CU-Lanwi1,胡蘿蔔,aye,False
2017CU-Lanwi1,Clear_Sky_C,aye,True
2017CU-Lanwi1,淺藍雪,aye,False
2017CU-Lanwi1,ForwardXu,aye,False
2017CU-Lanwi1,WAN233,aye,True
2017CU-Lanwi1,You_are_my_everything_Taipei,aye,False
2017CU-Lanwi1,Jpcomic,aye,False
2017CU-Lanwi1,Iokseng,aye,False
2017CU-Lanwi1,Fayhoo,aye,True
2017CU-Lanwi1,H2244932,aye,False
2017CU-Lanwi1,空间的拓荒者,aye,True
2017CU-Lanwi1,Hikaruangeel,aye,True
2017CU-Lanwi1,Nbfreeh,aye,True
2017CU-Lanwi1,AsharaDayne,aye,True
2017CU-Lanwi1,Legolas1024,aye,True
2017CU-Lanwi1,Billytanghh,aye,False
2017CU-Lanwi1,太子太保啦啦,aye,True
2017CU-Lanwi1,武藏,aye,False
2017CU-Lanwi1,Jsjsjs1111,aye,True
2017CU-Lanwi1,Eland_Zhou,aye,False
2017CU-Lanwi1,逆襲的天邪鬼,aye,False
2017CU-Lanwi1,小躍,aye,False
2017CU-Lanwi1,Shwangtianyuan,aye,True
2017CU-Lanwi1,RabbitMeow,aye,False
2017CU-Lanwi1,Choihei,aye,False
2017CU-Lanwi1,AT,aye,False
2017CU-Lanwi1,Mewaqua,nye,False
2017CU-Lanwi1,Antigng,nye,False
2017CU-Lanwi1,John_doe_120,nye,False
2017Richard923888,Asdfugil,aye,False
2017Richard923888,Jpcomic,aye,False
2017Richard923888,CCP2017,aye,False
2017Richard923888,S099001,aye,False
2017Richard923888,B_dash,aye,False
2017Richard923888,H2244932,aye,False
2017Richard923888,南极熊,aye,False
2017Richard923888,TEntEn4279,aye,False
2017Richard923888,RabbitMeow,aye,False
2017Richard923888,胡蘿蔔,aye,False
2017Richard923888,Datou_1996,aye,False
2017Richard923888,ForwardXu,nye,False
2017Richard923888,Jarl_Sverre,nye,False
2017Richard923888,Antigng,nye,False
2017Richard923888,Mewaqua,nye,False
2017Richard923888,Liu116,nye,False
2017Richard923888,Happy60907,nye,False
2017Richard923888,Clear_Sky_C,nye,True
2017Richard923888,Francotsangfh,nye,False
2017Richard923888,Choihei,nye,False
2017Richard923888,Tigerzeng,nye,False
2017Aotfs2013,Wong128hk,aye,False
2017Aotfs2013,Richard923888,aye,False
2017Aotfs2013,Jpcomic,aye,False
2017Aotfs2013,胡蘿蔔,aye,False
2017Aotfs2013,B_dash,aye,False
2017Aotfs2013,霧島聖,aye,True
2017Aotfs2013,Victor_Shyu,aye,False
2017Aotfs2013,H2244932,aye,False
2017Aotfs2013,Karta0800900,aye,False
2017Aotfs2013,Alexchris,aye,False
2017Aotfs2013,TaiwanAlex1,aye,False
2017Aotfs2013,TEntEn4279,aye,False
2017Aotfs2013,蘭斯特,aye,False
2017Aotfs2013,Meidosensei,aye,False
2017Aotfs2013,FireFeather,aye,False
2017Aotfs2013,Vinct_1998,aye,False
2017Aotfs2013,南极熊,aye,False
2017Aotfs2013,A2093064,aye,False
2017Aotfs2013,AndyAndyAndyAlbert,aye,False
2017Aotfs2013,PlyrStar93,aye,False
2017Aotfs2013,Lanwi1,aye,False
2017Aotfs2013,逆襲的天邪鬼,aye,False
2017Aotfs2013,Haneluya,aye,False
2017Aotfs2013,Subscriptshoe9,aye,False
2017Aotfs2013,Techyan,aye,True
2017Aotfs2013,金牌雄鹰,aye,True
2017Aotfs2013,Alexander_Misel,aye,True
2017Aotfs2013,Manchiu,aye,False
2017Aotfs2013,S099001,aye,False
2017Aotfs2013,Irc782,aye,True
2017Aotfs2013,Clear_Sky_C,aye,True
2017Aotfs2013,Datou_1996,aye,False
2017Aotfs2013,蘇州宇文宙武,aye,False
2017Aotfs2013,香港中立人,aye,False
2017Aotfs2013,WQL,aye,True
2017Aotfs2013,飞贼燕子,aye,True
2017Aotfs2013,Dargasea,aye,False
2017Aotfs2013,Antigng,aye,False
2017Aotfs2013,Dqwyy,aye,True
2017Aotfs2013,Temp3600,aye,False
2017Aotfs2013,You_are_my_everything_Taipei,aye,False
2017Aotfs2013,Kou_Dou,aye,False
2017Aotfs2013,FireFeather,aye,False
2017Aotfs2013,Choihei,aye,False
2017Aotfs2013,An_Macanese,aye,False
2017Aotfs2013,Wikijjj0001,aye,False
2017Aotfs2013,Happy60907,nye,False
2017Aotfs2013,Iokseng,nye,False
2017Aotfs2013,Liu116,nye,False
2017Aotfs2013,Lakokat,nye,False
2017Aotfs2013,盱悟,nye,False
2017Aotfs2013,Opky9407,nye,False
2017Aotfs2013,Jarodalien,nye,False
2017Aotfs2013,CCP2017,nye,False
2017Bcrat-Alexander_Misel,Hikaruangeel,aye,True
2017Bcrat-Alexander_Misel,瑞丽江的河水,aye,True
2017Bcrat-Alexander_Misel,Shwangtianyuan,aye,True
2017Bcrat-Alexander_Misel,WQL,aye,True
2017Bcrat-Alexander_Misel,WAN233,aye,True
2017Bcrat-Alexander_Misel,鱼头炮,aye,True
2017Bcrat-Alexander_Misel,Lanwi1,aye,False
2017Bcrat-Alexander_Misel,Techyan,aye,True
2017Bcrat-Alexander_Misel,Nbfreeh,aye,True
2017Bcrat-Alexander_Misel,LNDDYL,aye,False
2017Bcrat-Alexander_Misel,Z7504,aye,False
2017Bcrat-Alexander_Misel,Jpcomic,aye,False
2017Bcrat-Alexander_Misel,Happy60907,aye,False
2017Bcrat-Alexander_Misel,Datou_1996,aye,False
2017Bcrat-Alexander_Misel,Manchiu,aye,False
2017Bcrat-Alexander_Misel,胡蘿蔔,aye,False
2017Bcrat-Alexander_Misel,Dqwyy,aye,True
2017Bcrat-Alexander_Misel,AndyAndyAndyAlbert,aye,False
2017Bcrat-Alexander_Misel,金牌雄鹰,aye,True
2017Bcrat-Alexander_Misel,Legolas1024,aye,True
2017Bcrat-Alexander_Misel,脳内補完,aye,False
2017Bcrat-Alexander_Misel,霧島聖,aye,True
2017Bcrat-Alexander_Misel,杰里毛斯,aye,True
2017Bcrat-Alexander_Misel,南极熊,aye,False
2017Bcrat-Alexander_Misel,空间的拓荒者,aye,True
2017Bcrat-Alexander_Misel,Clear_Sky_C,aye,True
2017Bcrat-Alexander_Misel,B_dash,aye,False
2017Bcrat-Alexander_Misel,盱悟,aye,False
2017Bcrat-Alexander_Misel,Iokseng,aye,False
2017Bcrat-Alexander_Misel,Fayhoo,aye,True
2017Bcrat-Alexander_Misel,Stang,aye,True
2017Bcrat-Alexander_Misel,飞贼燕子,aye,True
2017Bcrat-Alexander_Misel,Zhangzj_cet,aye,True
2017Bcrat-Alexander_Misel,Victor_Shyu,aye,False
2017Bcrat-Alexander_Misel,WQL,aye,True
2017Bcrat-Alexander_Misel,Alexchris,aye,False
2017Bcrat-Alexander_Misel,AsharaDayne,aye,True
2017Bcrat-Alexander_Misel,Irc782,aye,True
2017Bcrat-Alexander_Misel,Tanimodori,aye,True
2017Bcrat-Alexander_Misel,Meidosensei,aye,False
2017Bcrat-Alexander_Misel,Kou_Dou,aye,False
2017Bcrat-Alexander_Misel,Lily135,aye,False
2017Bcrat-Alexander_Misel,太子太保啦啦,aye,True
2017Bcrat-Alexander_Misel,ArvinTing,aye,True
2017Bcrat-Alexander_Misel,Paoting,aye,False
2017Bcrat-Alexander_Misel,丁子君,aye,True
2017Bcrat-Alexander_Misel,逆襲的天邪鬼,aye,False
2017Bcrat-Alexander_Misel,蘇州宇文宙武,aye,False
2017Bcrat-Alexander_Misel,Antigng,nye,False
2017Bcrat-Nbfreeh,Techyan,aye,True
2017Bcrat-Nbfreeh,胡蘿蔔,aye,False
2017Bcrat-Nbfreeh,WQL,aye,True
2017Bcrat-Nbfreeh,鱼头炮,aye,True
2017Bcrat-Nbfreeh,霧島聖,aye,True
2017Bcrat-Nbfreeh,Hikaruangeel,aye,True
2017Bcrat-Nbfreeh,Antigng,aye,False
2017Bcrat-Nbfreeh,金牌雄鹰,aye,True
2017Bcrat-Nbfreeh,Lanwi1,aye,False
2017Bcrat-Nbfreeh,瑞丽江的河水,aye,True
2017Bcrat-Nbfreeh,盱悟,aye,False
2017Bcrat-Nbfreeh,1233,aye,False
2017Bcrat-Nbfreeh,Stang,aye,True
2017Bcrat-Nbfreeh,Manchiu,aye,False
2017Bcrat-Nbfreeh,Panzer_VI-II,aye,True
2017Bcrat-Nbfreeh,Njzjz,aye,True
2017Bcrat-Nbfreeh,Z7504,aye,False
2017Bcrat-Nbfreeh,杰里毛斯,aye,True
2017Bcrat-Nbfreeh,Shwangtianyuan,aye,True
2017Bcrat-Nbfreeh,Victor_Shyu,aye,False
2017Bcrat-Nbfreeh,ArvinTing,aye,True
2017Bcrat-Nbfreeh,太子太保啦啦,aye,True
2017Bcrat-Nbfreeh,空间的拓荒者,aye,True
2017Bcrat-Nbfreeh,飞贼燕子,aye,True
2017Bcrat-Nbfreeh,Dqwyy,aye,True
2017Bcrat-Nbfreeh,丁子君,aye,True
2017Bcrat-Nbfreeh,AsharaDayne,aye,True
2017Bcrat-Nbfreeh,Fayhoo,aye,True
2017Bcrat-Nbfreeh,Irc782,aye,True
2017Bcrat-Nbfreeh,H2244932,aye,False
2017Bcrat-Nbfreeh,Aotfs2013,aye,False
2017Bcrat-Nbfreeh,苏你妹~,aye,True
2017Bcrat-Nbfreeh,Bowleerin,aye,False
2017Bcrat-Nbfreeh,Jpcomic,aye,False
2017Bcrat-Nbfreeh,南极熊,aye,False
2017Bcrat-Nbfreeh,Clear_Sky_C,aye,True
2017Bcrat-Nbfreeh,Subscriptshoe9,aye,False
2017Bcrat-Nbfreeh,B_dash,aye,False
2017Bcrat-Nbfreeh,金善賢,aye,False
2017Bcrat-Nbfreeh,Richard923888,aye,False
2017Bcrat-Nbfreeh,Walter_Grassroot,aye,False
2017Bcrat-Nbfreeh,WAN233,aye,True
2017Bcrat-Nbfreeh,Alexchris,aye,False
2017Bcrat-Nbfreeh,TEntEn4279,aye,False
2017Bcrat-Nbfreeh,Leiem,aye,True
2017Bcrat-Nbfreeh,Datou_1996,aye,False
2017Bcrat-Nbfreeh,Happy60907,aye,False
2017Bcrat-Nbfreeh,蘇州宇文宙武,aye,False
2017Bcrat-Nbfreeh,Erquanmen,aye,True
2017Bcrat-Nbfreeh,Qinyongr,aye,False
2017Bcrat-Nbfreeh,Iokseng,aye,False
2017Bcrat-Nbfreeh,Zhangzj_cet,aye,True
2017Bcrat-Nbfreeh,You_are_my_everything_Taipei,aye,False
2017OS-Alexander_Misel,WAN233,aye,True
2017OS-Alexander_Misel,Irc782,aye,True
2017OS-Alexander_Misel,WQL,aye,True
2017OS-Alexander_Misel,Lanwi1,aye,False
2017OS-Alexander_Misel,霧島聖,aye,True
2017OS-Alexander_Misel,Datou_1996,aye,False
2017OS-Alexander_Misel,B_dash,aye,False
2017OS-Alexander_Misel,Techyan,aye,True
2017OS-Alexander_Misel,Bluedeck,aye,False
2017OS-Alexander_Misel,Subscriptshoe9,aye,False
2017OS-Alexander_Misel,瑞丽江的河水,aye,True
2017OS-Alexander_Misel,TEntEn4279,aye,False
2017OS-Alexander_Misel,Carrotkit,aye,False
2017OS-Alexander_Misel,鱼头炮,aye,True
2017OS-Alexander_Misel,香港中立人,aye,False
2017OS-Alexander_Misel,Z7504,aye,False
2017OS-Alexander_Misel,Nbfreeh,aye,True
2017OS-Alexander_Misel,Jpcomic,aye,False
2017OS-Alexander_Misel,Manchiu,aye,False
2017OS-Alexander_Misel,南极熊,aye,False
2017OS-Alexander_Misel,AsharaDayne,aye,True
2017OS-Alexander_Misel,Stang,aye,True
2017OS-Alexander_Misel,Alexchris,aye,False
2017OS-Alexander_Misel,New_visitor,aye,False
2017OS-Alexander_Misel,Aotfs2013,aye,False
2017OS-Alexander_Misel,Richard923888,aye,False
2017OS-Alexander_Misel,Iokseng,aye,False
2017OS-Alexander_Misel,H2244932,aye,False
2017OS-Alexander_Misel,飞贼燕子,aye,True
2017OS-Alexander_Misel,Paoting,aye,False
2017OS-Alexander_Misel,IMJENRY,aye,False
2017OS-Alexander_Misel,Temp3600,aye,False
2017OS-Alexander_Misel,Kanashimi,aye,False
2017OS-Alexander_Misel,The_powder_toy,aye,True
2017OS-Alexander_Misel,小躍,aye,False
2017OS-Alexander_Misel,Lily135,aye,False
2017OS-Alexander_Misel,You_are_my_everything_Taipei,aye,False
2017OS-Alexander_Misel,Dqwyy,aye,True
2017Subscriptshoe9(2),Aotfs2013,aye,False
2017Subscriptshoe9(2),Richard923888,aye,False
2017Subscriptshoe9(2),Manchiu,aye,False
2017Subscriptshoe9(2),Bluedeck,aye,False
2017Subscriptshoe9(2),Lanwi1,aye,False
2017Subscriptshoe9(2),B_dash,aye,False
2017Subscriptshoe9(2),Jpcomic,aye,False
2017Subscriptshoe9(2),Z7504,aye,False
2017Subscriptshoe9(2),Datou_1996,aye,False
2017Subscriptshoe9(2),小躍,aye,False
2017Subscriptshoe9(2),蘭斯特,aye,False
2017Subscriptshoe9(2),烈羽,aye,False
2017Subscriptshoe9(2),Tb095811zhwiki,aye,False
2017Subscriptshoe9(2),B2322858,aye,False
2017Subscriptshoe9(2),Neville_Wang,aye,False
2017Subscriptshoe9(2),H2244932,aye,False
2017Subscriptshoe9(2),TEntEn4279,aye,False
2017Subscriptshoe9(2),金牌雄鹰,aye,True
2017Subscriptshoe9(2),WhitePhosphorus,aye,False
2017Subscriptshoe9(2),Techyan,aye,True
2017Subscriptshoe9(2),1233,aye,False
2017Subscriptshoe9(2),Carrotkit,aye,False
2017Subscriptshoe9(2),Nbfreeh,aye,True
2017Subscriptshoe9(2),霧島聖,aye,True
2017Subscriptshoe9(2),Stang,aye,True
2017Subscriptshoe9(2),写字板,aye,False
2017Subscriptshoe9(2),Jasonzhuocn,aye,False
2017Subscriptshoe9(2),Bowleerin,aye,False
2017Subscriptshoe9(2),RabbitMeow,aye,False
2017Subscriptshoe9(2),Clear_Sky_C,aye,True
2017Subscriptshoe9(2),You_are_my_everything_Taipei,aye,False
2017Subscriptshoe9(2),Mrhso2014,aye,False
2017Subscriptshoe9(2),Irc782,aye,True
2017Subscriptshoe9(2),StevenK234,aye,False
2017Subscriptshoe9(2),飞贼燕子,aye,True
2017Subscriptshoe9(2),Dargasea,aye,False
2017Subscriptshoe9(2),Alexchris,aye,False
2017Subscriptshoe9(2),The_powder_toy,aye,True
2017Subscriptshoe9(2),Wikijjj0001,aye,False
2017Bcrat-Antigng,Datou_1996,aye,False
2017Bcrat-Antigng,Lanwi1,aye,False
2017Bcrat-Antigng,N-C16,aye,False
2017Bcrat-Antigng,Clear_Sky_C,aye,True
2017Bcrat-Antigng,Artoria2e5,aye,False
2017Bcrat-Antigng,TEntEn4279,aye,False
2017Bcrat-Antigng,烈羽,aye,False
2017Bcrat-Antigng,Abacn,aye,False
2017Bcrat-Antigng,Cp111,aye,False
2017Bcrat-Antigng,写字板,aye,False
2017Bcrat-Antigng,Dqwyy,aye,True
2017Bcrat-Antigng,Meidosensei,aye,False
2017Bcrat-Antigng,Subscriptshoe9,aye,False
2017Bcrat-Antigng,No1lovesu,aye,False
2017Bcrat-Antigng,Bxxiaolin,aye,False
2017Bcrat-Antigng,Techyan,nye,True
2017Bcrat-Antigng,金牌雄鹰,nye,True
2017Bcrat-Antigng,SzMithrandir,nye,True
2017Bcrat-Antigng,霧島聖,nye,True
2017Bcrat-Antigng,Kou_Dou,nye,False
2017Bcrat-Antigng,飞贼燕子,nye,True
2017Bcrat-Antigng,Hat600,nye,False
2017Bcrat-Antigng,Nbfreeh,nye,True
2017Bcrat-AT,Alexander_Misel,aye,True
2017Bcrat-AT,Techyan,aye,True
2017Bcrat-AT,Lanwi1,aye,False
2017Bcrat-AT,N-C16,aye,False
2017Bcrat-AT,Kou_Dou,aye,False
2017Bcrat-AT,Morgan_Siu,aye,False
2017Bcrat-AT,Datou_1996,aye,False
2017Bcrat-AT,金牌雄鹰,aye,True
2017Bcrat-AT,Clear_Sky_C,aye,True
2017Bcrat-AT,Jpcomic,aye,False
2017Bcrat-AT,TEntEn4279,aye,False
2017Bcrat-AT,Billytanghh,aye,False
2017Bcrat-AT,Jason22,aye,False
2017Bcrat-AT,WAN233,aye,True
2017Bcrat-AT,Wikijjj0001,aye,False
2017Bcrat-AT,Cp111,aye,False
2017Bcrat-AT,盱悟,aye,False
2017Bcrat-AT,小躍,aye,False
2017Bcrat-AT,写字板,aye,False
2017Bcrat-AT,IMJENRY,aye,False
2017Bcrat-AT,武藏,aye,False
2017Bcrat-AT,T.A_Shirakawa,aye,False
2017Bcrat-AT,Joshua_Zhan,aye,False
2017Bcrat-AT,You_are_my_everything_Taipei,aye,False
2017Bcrat-AT,Dqwyy,aye,True
2017Bcrat-AT,飞贼燕子,aye,True
2017Bcrat-AT,Meidosensei,aye,False
2017Bcrat-AT,Nbfreeh,aye,True
2017Bcrat-AT,Irc782,aye,True
2017Bcrat-AT,Z7504,aye,False
2017Bcrat-AT,蘇州宇文宙武,aye,False
2017Bcrat-AT,Antigng,nye,False
2017Bcrat-AT,Carrotkit,nye,False
2017Bcrat-AT,AT,nye,False
2017Bcrat-AT,Hat600,nye,False
2017Bcrat-AT,Beta_Lohman,nye,False
2017Lily135,Billytanghh,aye,False
2017Lily135,N-C16,aye,False
2017Lily135,小躍,aye,False
2017Lily135,Liu116,nye,False
2017Lily135,Tigerzeng,nye,False
2017Bcrat-T.A_Shirakawa,N-C16,aye,False
2017Bcrat-T.A_Shirakawa,TEntEn4279,aye,False
2017Bcrat-T.A_Shirakawa,Bluedeck,aye,False
2017Bcrat-T.A_Shirakawa,Carrotkit,aye,False
2017Bcrat-T.A_Shirakawa,Antigng,aye,False
2017Bcrat-T.A_Shirakawa,Billytanghh,aye,False
2017Bcrat-T.A_Shirakawa,Lanwi1,aye,False
2017Bcrat-T.A_Shirakawa,Artoria2e5,aye,False
2017Bcrat-T.A_Shirakawa,Kuailong,aye,False
2017Bcrat-T.A_Shirakawa,Jpcomic,aye,False
2017Bcrat-T.A_Shirakawa,Aotfs2013,aye,False
2017Bcrat-T.A_Shirakawa,Ch.Andrew,aye,False
2017Bcrat-T.A_Shirakawa,Reke,aye,False
2017Bcrat-T.A_Shirakawa,Zhxy_519,aye,False
2017Bcrat-T.A_Shirakawa,烈羽,aye,False
2017Bcrat-T.A_Shirakawa,Kou_Dou,aye,False
2017Bcrat-T.A_Shirakawa,Iokseng,aye,False
2017Bcrat-T.A_Shirakawa,SyaNHs,aye,False
2017Bcrat-T.A_Shirakawa,Joshua_Zhan,aye,False
2017Bcrat-T.A_Shirakawa,Datou_1996,aye,False
2017Bcrat-T.A_Shirakawa,Jason22,aye,False
2017Bcrat-T.A_Shirakawa,Red16,aye,False
2017Bcrat-T.A_Shirakawa,淺藍雪,aye,False
2017Bcrat-T.A_Shirakawa,Alexsh,aye,False
2017Bcrat-T.A_Shirakawa,Winertai,aye,False
2017Bcrat-T.A_Shirakawa,LHD,aye,False
2017Bcrat-T.A_Shirakawa,Cp111,aye,False
2017Bcrat-T.A_Shirakawa,Ffaarr,aye,False
2017Bcrat-T.A_Shirakawa,写字板,aye,False
2017Bcrat-T.A_Shirakawa,Cwek,aye,False
2017Bcrat-T.A_Shirakawa,IMJENRY,aye,False
2017Bcrat-T.A_Shirakawa,武藏,aye,False
2017Bcrat-T.A_Shirakawa,Chinuan12623,aye,False
2017Bcrat-T.A_Shirakawa,佛壁灯,nye,True
2017Bcrat-T.A_Shirakawa,Erquanmen,nye,True
2017Bcrat-T.A_Shirakawa,金牌雄鹰,nye,True
2017Bcrat-T.A_Shirakawa,Shwangtianyuan,nye,True
2017Bcrat-T.A_Shirakawa,Alexander_Misel,nye,True
2017Bcrat-T.A_Shirakawa,Zhanghui66,nye,True
2017Bcrat-T.A_Shirakawa,Liu116,nye,False
2017Bcrat-T.A_Shirakawa,Fayhoo,nye,True
2017Bcrat-T.A_Shirakawa,AsharaDayne,nye,True
2017Bcrat-T.A_Shirakawa,霧島聖,nye,True
2017Bcrat-T.A_Shirakawa,SzMithrandir,nye,True
2017Bcrat-T.A_Shirakawa,盱悟,nye,False
2017Bcrat-T.A_Shirakawa,小躍,nye,False
2017Bcrat-Wong128hk(2),N-C16,aye,False
2017Bcrat-Wong128hk(2),TEntEn4279,aye,False
2017Bcrat-Wong128hk(2),Bluedeck,aye,False
2017Bcrat-Wong128hk(2),逆襲的天邪鬼,aye,False
2017Bcrat-Wong128hk(2),Datou_1996,aye,False
2017Bcrat-Wong128hk(2),Lanwi1,aye,False
2017Bcrat-Wong128hk(2),Jpcomic,aye,False
2017Bcrat-Wong128hk(2),Alexander_Misel,aye,True
2017Bcrat-Wong128hk(2),蘭斯特,aye,False
2017Bcrat-Wong128hk(2),霧島聖,aye,True
2017Bcrat-Wong128hk(2),Whaterss,aye,False
2017Bcrat-Wong128hk(2),Jessicat830,aye,False
2017Bcrat-Wong128hk(2),Aotfs2013,aye,False
2017Bcrat-Wong128hk(2),Artoria2e5,aye,False
2017Bcrat-Wong128hk(2),Dargasea,aye,False
2017Bcrat-Wong128hk(2),Kou_Dou,aye,False
2017Bcrat-Wong128hk(2),WhitePhosphorus,aye,False
2017Bcrat-Wong128hk(2),Carrotkit,aye,False
2017Bcrat-Wong128hk(2),1233,aye,False
2017Bcrat-Wong128hk(2),Iokseng,aye,False
2017Bcrat-Wong128hk(2),Galaxyharrylion,aye,False
2017Bcrat-Wong128hk(2),Dqwyy,aye,True
2017Bcrat-Wong128hk(2),Wcam,aye,False
2017Bcrat-Wong128hk(2),Howbunbun,aye,False
2017Bcrat-Wong128hk(2),Victor_Shyu,aye,False
